termo,query_api,tipo,did,handle,data,ano,texto,uri
apply,candidatei vaga,nativo,did:plc:zmuj3tg3nlqcf5tn27yyifro,rushsanches.bsky.social,2025-05-29T17:55:50.620Z,2025,"Nunca esqueço uma vez que me candidatei pra uma vaga e no formulário tinha umas perguntas super nerdola e uma era ""qual é a sua casa de Harry Potter"" e eu respondi a casa dos Lobos, porque isso sim era bruxo de verdade Nunca me responderam, pagam de descolados mas vai lá falar mal do bruxinho deles",at://did:plc:zmuj3tg3nlqcf5tn27yyifro/app.bsky.feed.post/3lqdc33cev22q
apply,candidatei vaga,nativo,did:plc:cfncsnkk2mpd2ofu3l6j6zgt,casluli.bsky.social,2025-05-29T15:32:46.357Z,2025,"me candidatei pra uma vaga de trabalho mas ai me retornaram avisando que a CH semanal implicava trabalhar meio expediente nos sábados - além das 40h de seg à sex - e não ofereciam va/vr, nem possibilidade de fazer home office. nem tive vontade de fazer entrevista.",at://did:plc:cfncsnkk2mpd2ofu3l6j6zgt/app.bsky.feed.post/3lqd23apgl22j
apply,candidatei vaga,nativo,did:plc:iebzj2c3y57wjzf775pvuzo2,iedamarcondes.com,2025-05-23T15:02:51.135Z,2025,"Quando eu tinha 17 anos, eu tava *desesperada* pra morar sozinha e me candidatei pra uma vaga na Livraria Cultura do Market Place, longíssimo. Quando falei onde morava, os entrevistadores perguntaram ""mas como você vai fazer?"", respondi ""eu dou um jeito"" e a verdade é que eu não dou um jeito, não rs",at://did:plc:iebzj2c3y57wjzf775pvuzo2/app.bsky.feed.post/3lptvm7v52s2d
apply,candidatei vaga,nativo,did:plc:cegw352ouspl5nhkiyuvrny6,micaelsilva.com,2025-05-14T01:33:36.854Z,2025,"Querido diário, Hoje me candidatei pra vaga de técnico de manutenção de computador, pelo menos algo que sei fazer",at://did:plc:cegw352ouspl5nhkiyuvrny6/app.bsky.feed.post/3lp3u6vrc2c2n
apply,candidatei vaga,nativo,did:plc:pcojvbpjkz3koc5xx3dqdwae,rhuankaique.bsky.social,2025-05-13T21:45:55.131Z,2025,"Amiga, me candidatei numa vaga recente que a plataforma era literalmente recruit.IA o nome. Tá muito difícil viu",at://did:plc:pcojvbpjkz3koc5xx3dqdwae/app.bsky.feed.post/3lp3hhqwplk2w
apply,candidatei vaga,nativo,did:plc:ne5se2ktiqbkdbuwdfbn7qno,simoneevanz.bsky.social,2025-05-10T18:04:49.491Z,2025,"Aconteceu. Me candidatei a uma vaga de emprego pelo LinkedIn. Sem condições de trabalhar apenas 4 dias num mês.  (Faria isso tranquilamente se esses 4 dias me rendessem R$ 6k, mas, né? Não é meu caso)",at://did:plc:ne5se2ktiqbkdbuwdfbn7qno/app.bsky.feed.post/3lotjpnha2c25
apply,candidatei vaga,nativo,did:plc:ptkhrlr4wkhbf3kpgceqh3dd,baptzdingasolin.bsky.social,2025-05-08T20:13:27.501Z,2025,Me candidatei a uma vaga de profa na Bélgica e não aceitaram mas toda semana eles me enviam uma vaga diferente na mesma instituição kkkkkkkk,at://did:plc:ptkhrlr4wkhbf3kpgceqh3dd/app.bsky.feed.post/3loopxsyr5c2w
apply,candidatei vaga,nativo,did:plc:y7dvfoskvzd3zmfnck5226lp,filhadagrandeleoa.bsky.social,2025-05-07T18:42:41.943Z,2025,"M4g4zine Lu1za ganhou o meu desprezo total. Me candidatei a uma vaga PCD pra home office e me enviaram um link para eu poder marcar o dia da entrevista. Não tinha nenhum disponível, responderam pra eu ficar de olho que iriam abrir mais. Abri todos os meses desse ano e, nesse, FOI DESATIVADO.",at://did:plc:y7dvfoskvzd3zmfnck5226lp/app.bsky.feed.post/3lom2gmanis2g
apply,candidatei vaga,nativo,did:plc:wuuj5iuyymbicvcdcazkrv3g,eneshipostwitter.bsky.social,2025-05-07T03:48:20.369Z,2025,"Me candidatei pra uma vaga de Analista de novos negócios de empresa nova, híbrida, em SP, sem ter graduação completa, só pra sentir esse gostinho da rejeição por incompetencia. Me siga para mais sketches de 'sempre em frente ladeira abaixo vamo'",at://did:plc:wuuj5iuyymbicvcdcazkrv3g/app.bsky.feed.post/3lokihelenc2h
apply,candidatei vaga,nativo,did:plc:6j7f3ldr2tonfj5tchladqqs,bataporta.bsky.social,2025-05-06T14:48:21.441Z,2025,"se eu não moro na cidade e mesmo assim me candidatei pra uma vaga que é lá, é meio óbvio que eu tô disposto a me mudar né pqp como recrutador é uma raça BURRA",at://did:plc:6j7f3ldr2tonfj5tchladqqs/app.bsky.feed.post/3loj4unnfk22b
apply,candidatei vaga,nativo,did:plc:lfndyb7oklmkkdhesjut42c4,alternadiva.bsky.social,2025-05-05T21:59:21.427Z,2025,"Desisti e na terça feira passada me candidatei pra uma vaga de direita, na quarta fiz a entrevista e um teste e hoje na segunda me chamaram pra trabalhar. Inacreditável cara. Insustentável",at://did:plc:lfndyb7oklmkkdhesjut42c4/app.bsky.feed.post/3loheig6s4k2x
apply,candidatei vaga,nativo,did:plc:4sumszajwp3d2ozseuv46njc,antiner.bsky.social,2025-05-01T17:11:49.447Z,2025,"Me candidatei a uma vaga na mesma empresa de antes, vamo ver se agora eles pelo menos me dão um não ao invés de só sumir com a vaga...",at://did:plc:4sumszajwp3d2ozseuv46njc/app.bsky.feed.post/3lo4sklli5c2u
apply,candidatei vaga,nativo,did:plc:vlmuyinhasq64iebohll62vu,bstake1.bsky.social,2025-04-27T03:50:15.468Z,2025,00:49 Me candidatei pra uma vaga de ESPECIALISTA ao invés de estágio. To bem sim pô,at://did:plc:vlmuyinhasq64iebohll62vu/app.bsky.feed.post/3lnrdvlqiws2v
apply,candidatei vaga,nativo,did:plc:reh2njj2wkk7acpy7xwxeaat,estmarianella.bsky.social,2025-04-25T22:07:55.919Z,2025,"Me candidatei pra uma vaga de vender além de não me pagarem as horas do teste e falarem que não tavam sabendo o que a gerente tinha acordado vieram com outra vaga sem retorno sobre o teste na vaga que queria, e a outra além de vender teria que produzir churros no quiosque, em situação de seu madruga",at://did:plc:reh2njj2wkk7acpy7xwxeaat/app.bsky.feed.post/3lnoackaeos2q
apply,candidatei vaga,nativo,did:plc:vr65e3q6yu27v6olk4rx2yjg,iptsx.bsky.social,2025-04-25T14:08:26.024Z,2025,"me candidatei pra uma vaga do supermercados shibata, e entre os questionarios, um deles é o fit cultural com a empresa em todas as respostas eu priorizei o trabalhador  resultado: 60%  quem não quer trabalhar nessa empresa sou eu",at://did:plc:vr65e3q6yu27v6olk4rx2yjg/app.bsky.feed.post/3lnnfj54u422h
apply,candidatei vaga,nativo,did:plc:3nzfxuko266ykqrlyjlmhjix,joaocorvo.bsky.social,2025-04-24T11:44:09.411Z,2025,Me candidatei pra uma vaga por acidente me chamaram,at://did:plc:3nzfxuko266ykqrlyjlmhjix/app.bsky.feed.post/3lnkmya3gdc2p
apply,candidatei vaga,nativo,did:plc:qtetpdvstmulq4kwmvhzugbg,souvodka.bsky.social,2025-04-11T18:57:56.442Z,2025,me candidatei a uma vaga q n sou qualificada e me chamaram pra uma entrevista,at://did:plc:qtetpdvstmulq4kwmvhzugbg/app.bsky.feed.post/3lmkp5wftms2t
apply,candidatei vaga,nativo,did:plc:tumkeswzbaiwdsbz7g3l42c7,lovelychangbin.bsky.social,2025-04-11T01:39:44.940Z,2025,"me candidatei pra uma vaga, a moça veio me passar o horário hoje. Seg a sex das 08h às 19h  sab das 08h às 18h fui analisar, considerando uma hora de almoço, seria 59h semanais. se for duas horas de almoço, 53h semanais.  um salário mínimo, realmente é o jovem que não quer trabalhar msm kk",at://did:plc:tumkeswzbaiwdsbz7g3l42c7/app.bsky.feed.post/3lmiv5ilmzs26
apply,candidatei vaga,nativo,did:plc:zqpdsthozizrhahm7wopab7d,artemys.maidsugar.com.br,2025-04-10T23:02:08.394Z,2025,n sei pq eu me candidatei pra essa vaga quando claramente eles jamais contratariam um lixo feito eu,at://did:plc:zqpdsthozizrhahm7wopab7d/app.bsky.feed.post/3lmimdo4srs2x
apply,candidatei vaga,nativo,did:plc:qvnvp5rm2jjbbhe745wt4nzk,sofistinha.bsky.social,2025-04-10T03:26:26.570Z,2025,E digo mais: eu não to tentando só vaga na minha área. Eu me candidatei pra recepcionista de motel. Me candidatei pra vaga de recepcionista que pediam o telefone da empresa pra saber de antecedentes.,at://did:plc:qvnvp5rm2jjbbhe745wt4nzk/app.bsky.feed.post/3lmgkne7x722n
apply,candidatei vaga,nativo,did:plc:i7oiedtsqwew3boo4ukhf5ys,b29anna.bsky.social,2025-04-09T10:28:03.946Z,2025,"Preciso de energias boas, eu candidatei para uma vaga de estágio aonde sempre quis trabalhar.",at://did:plc:i7oiedtsqwew3boo4ukhf5ys/app.bsky.feed.post/3lmerqe72kk2u
apply,candidatei vaga,nativo,did:plc:wr5gh7dkejt7udyfo75e3d57,naborafonso.bsky.social,2025-04-05T11:45:57.727Z,2025,"Tu não é Coveiro mas eu me candidatei para a vaga de Caronte. Nos vemos no embarque, miliciano.",at://did:plc:wr5gh7dkejt7udyfo75e3d57/app.bsky.feed.post/3lm2u7xmjss2y
apply,candidatei vaga,nativo,did:plc:sq4bjvf5hgnlb6xpiknoxw2j,gerequiem.bsky.social,2025-04-04T16:58:12.644Z,2025,"eu me candidatei pra mesma vaga três vezes, metade dessas candidaturas devem ser eu",at://did:plc:sq4bjvf5hgnlb6xpiknoxw2j/app.bsky.feed.post/3llyv7f63722x
apply,candidatei vaga,nativo,did:plc:owspgjttqwgii7w22gcoxqpr,marlonflima.bsky.social,2025-04-01T12:17:15.567Z,2025,"em dezembro ou janeiro me candidatei a uma vaga no gupy a empresa pedia que enviasse vídeo abandonei hoje me chamaro no zap, querendo marca entrevista",at://did:plc:owspgjttqwgii7w22gcoxqpr/app.bsky.feed.post/3llqu4ammxk24
apply,candidatei vaga,nativo,did:plc:qsetsgie4mw7du2vi3irdbl5,ninhoms.bsky.social,2025-04-01T02:33:54.174Z,2025,Me candidatei a uma vaga de estágio que se eu conseguir... bicha eu vou ser a pessoa mais feliz do mundo.,at://did:plc:qsetsgie4mw7du2vi3irdbl5/app.bsky.feed.post/3llptj4ov4c2t
apply,candidatei vaga,nativo,did:plc:orvtsmsy4qhsw6ibtzp4rn2b,picoledesal.bsky.social,2025-03-27T02:45:12.637Z,2025,Eu resolvi me humilhar (candidatei para vaga que eu claramente não tenho experiência para),at://did:plc:orvtsmsy4qhsw6ibtzp4rn2b/app.bsky.feed.post/3lldbsqg7mc2t
apply,candidatei vaga,nativo,did:plc:rbqqdu6nfd7lmjlfdqyqa4hz,gothwinxx.bsky.social,2025-03-26T09:25:16.724Z,2025,"Me candidatei pra uma vaga de banco mesmo sabendo da chance quase 0 Posso ser confiante o quanto for, mas no fundo a insegurança por ser mulher negra nunca vai embora Não tem muitas de mim por aí gozando das coisas",at://did:plc:rbqqdu6nfd7lmjlfdqyqa4hz/app.bsky.feed.post/3llbhp72cn22x
apply,candidatei vaga,nativo,did:plc:wtb7dnw6wbncgmylzomsugt6,saintmacabre.bsky.social,2025-03-18T18:52:32.422Z,2025,me candidatei pra vaga de coveiro,at://did:plc:wtb7dnw6wbncgmylzomsugt6/app.bsky.feed.post/3lkodo6f4ms2g
apply,candidatei vaga,nativo,did:plc:odxhbplk537wzzjnj67ehjzp,getmyhearton.bsky.social,2025-03-18T15:03:42.412Z,2025,Me candidatei a uma vaga e uma das perguntas era o link do meu instagram/facebook 🤨 Deixei em branco,at://did:plc:odxhbplk537wzzjnj67ehjzp/app.bsky.feed.post/3lknwuyeo4k2e
apply,candidatei vaga,nativo,did:plc:qfpdatx4hjaihbxbalutghul,imperatrizz.bsky.social,2025-03-14T14:05:08.268Z,2025,"Me candidatei a uma vaga agora e foi tão fácil, tão simples, CHUPA GUPY DO CARALHO",at://did:plc:qfpdatx4hjaihbxbalutghul/app.bsky.feed.post/3lkdrql6bzs2s
apply,candidatei vaga,nativo,did:plc:o4nseqlm5vxwzlxew43h4mrq,chicocicatriz.bsky.social,2025-03-13T15:46:41.510Z,2025,entrei no l1nk3d1n me candidatei a uma vaga e nao tankei mais.. como que procura vaga de cx/bko hoje em dia fora daquele muquifo ?,at://did:plc:o4nseqlm5vxwzlxew43h4mrq/app.bsky.feed.post/3lkbgxaojoc25
apply,candidatei vaga,nativo,did:plc:6d5ewd5tdoaj2nmoxgmysw4c,pamelaraiarc.bsky.social,2025-03-13T14:59:58.544Z,2025,"me candidatei a uma vaga de emprego em uma empresa porte grande, assim, me desejem sorte (eu so quero saber se o salario vai valer a pena mermo)",at://did:plc:6d5ewd5tdoaj2nmoxgmysw4c/app.bsky.feed.post/3lkbedpkt622j
apply,candidatei vaga,nativo,did:plc:4psfd7vjzb2r2opth2fw7jkl,papoformiga.bsky.social,2025-03-12T17:43:02.139Z,2025,"como pode eu ser tão fudida nunca me chamam p entrevista, me dispensam logo de cara aí qnd me candidatei p uma vaga e consegui uma entrevista, tomei bolo da entrevistadora 😭 minha saúde mental já em frangalhos n aguento mais o desemprego, tou em situação de implorar p ser contratada... p qlqr coisa",at://did:plc:4psfd7vjzb2r2opth2fw7jkl/app.bsky.feed.post/3lk74yeho6k2r
apply,candidatei vaga,nativo,did:plc:zbxhlgjui5iii4sdwicxkest,mooglez.bsky.social,2025-03-06T20:13:47.736Z,2025,me candidatei pra uma vaga em JUNHO do ano e dizia que o resultado seria até final de agosto (já acho demais) recebi a conclusão da vaga agora.,at://did:plc:zbxhlgjui5iii4sdwicxkest/app.bsky.feed.post/3ljqcn3iirc2h
apply,candidatei vaga,nativo,did:plc:jb4chxbbpbzsqufkanlagysy,grinkor.bsky.social,2025-03-06T00:00:32.174Z,2025,"Acabou o carnaval e voltei a procurar emprego. Já me candidatei a três estágios, não é possível que não consiga uma vaga logo (não só é possível como é provável pelo andar da carruagem)",at://did:plc:jb4chxbbpbzsqufkanlagysy/app.bsky.feed.post/3ljo6swyusc2p
apply,candidatei vaga,nativo,did:plc:hy7icehob3nqdjx525jyqxpc,leianesonfire.bsky.social,2025-02-27T14:12:12.816Z,2025,"""o mercado de trabalho está em colapso"" me candidatei em uma vaga ano passado em junho, a recrutadora só me respondeu em julho, pra em SETEMBRO ela me dar uma negativa Janeiro ela abriu a vaga de novo",at://did:plc:hy7icehob3nqdjx525jyqxpc/app.bsky.feed.post/3lj635g57os2p
apply,candidatei vaga,nativo,did:plc:upcr5nxet2wveh7zf7onuau7,marumarijack.bsky.social,2025-02-27T01:17:22.039Z,2025,Ok eu me candidatei para 1 (uma) vaga de emprego (estágio remunerado) torçam por mim :^),at://did:plc:upcr5nxet2wveh7zf7onuau7/app.bsky.feed.post/3lj4ptv3das2a
apply,candidatei vaga,nativo,did:plc:wzpoymb2yqgyxq5w43ofcboh,louie-cipher.bsky.social,2025-02-26T18:31:49.186Z,2025,18 perguntas ininterruptas só sobre sequências numéricas e com 2 min pra responder cada uma me candidatei pra vaga de refinamento de macrodados e não sabia,at://did:plc:wzpoymb2yqgyxq5w43ofcboh/app.bsky.feed.post/3lj3z6phmhs2b
apply,candidatei vaga,nativo,did:plc:llznnw2jfs4ulo4jwzwuorcv,danipmendes.bsky.social,2025-02-25T04:28:14.147Z,2025,"e me orgulho dos projetos que participei. Mas eu queria mais. Depois de anos lutando alguns problemas de saúde, me candidatei a uma vaga presencial (do lado de casa) CLT, bom salário e muitos benefícios. O processo de contratação foi o melhor que já passei, o que me deixou segura para+",at://did:plc:llznnw2jfs4ulo4jwzwuorcv/app.bsky.feed.post/3lixzldqghs2q
apply,candidatei vaga,nativo,did:plc:jv2ztjatnv3t2dp42rbm4fbk,anandamatos.bsky.social,2025-02-25T01:09:23.651Z,2025,"tem um coisa q eu acho uma puta sacanagem, é a empresa n te considerar pq vc n esta no mesmo estado que ela. uai, se eu me candidatei a porra da sua vaga, deve ser pq eu posso me mudar, bando de pau no c*!",at://did:plc:jv2ztjatnv3t2dp42rbm4fbk/app.bsky.feed.post/3lixohrwlhs2q
apply,candidatei vaga,nativo,did:plc:zcisc4trfep65s5jnvbjjvni,feehwithlasers.bsky.social,2025-02-24T17:54:35.247Z,2025,"Me candidatei pra uma vaga de emprego home Office Hoje teve entrevista, entrei e me avisaram que seria presencial com chance de home Office após 3 meses Desliguei a entrevista",at://did:plc:zcisc4trfep65s5jnvbjjvni/app.bsky.feed.post/3liww6c3nhk2j
apply,candidatei vaga,nativo,did:plc:aabqten6tc72b6v4zz4itxvd,lum00n.bsky.social,2025-02-20T17:59:47.381Z,2025,lembrei da vez que uma empresa pra qual eu NÃO me candidatei me mandou um e-mail falando que tinham uma vaga que eles achavam que eu me encaixava e pedindo pra eu mandar um app criado do 0 em 2 dias 😀,at://did:plc:aabqten6tc72b6v4zz4itxvd/app.bsky.feed.post/3limulvw7t22f
apply,candidatei vaga,nativo,did:plc:imv6rd5afxz7tj5bjiwhk6kb,ronilsonalves.com,2025-02-20T15:24:48.848Z,2025,Me candidatei pra vaga; meu currículo foi selecionado; a próxima etapa era uma entrevista com uma IA pelo WhatsApp💀🤡,at://did:plc:imv6rd5afxz7tj5bjiwhk6kb/app.bsky.feed.post/3limlws5ry22x
apply,candidatei vaga,nativo,did:plc:lfys7j4qyfsfxqmah2s5fn7e,indys.bsky.social,2025-02-19T15:37:58.565Z,2025,"simplesmente me candidatei a uma vaga q pede um teste, e o teste pede pra deixar a camera ligada pra eles tirarem fotos minhas enqnt eu faço pqp q porra é essa kkkkkkkkkkkkkk",at://did:plc:lfys7j4qyfsfxqmah2s5fn7e/app.bsky.feed.post/3lik47fsz722m
apply,candidatei vaga,nativo,did:plc:wvl6qshabzye2af5b3jbqt5a,noraodel.bsky.social,2025-02-18T20:42:51.574Z,2025,me candidatei pra uma vaga que eu gostei e que acho possível eu ser chamado e isso me deixou nervoso,at://did:plc:wvl6qshabzye2af5b3jbqt5a/app.bsky.feed.post/3lii4rnwmrk2h
apply,candidatei vaga,nativo,did:plc:62ysnwoajdbl7jqzrmokokrk,heinsenv.bsky.social,2025-02-17T21:33:22.935Z,2025,Hj cometi dois erros 1- me candidatei pra uma vaga de emprego  2- pela gupy Provavelmente 5min de vida jogados fora,at://did:plc:62ysnwoajdbl7jqzrmokokrk/app.bsky.feed.post/3lifp54rdog2c
apply,candidatei vaga,nativo,did:plc:npnduy6zj6d5xdyxhugmzv6y,luanascruz.bsky.social,2025-02-14T00:41:56.172Z,2025,Me candidatei a uma vaga hoje. Ia desistir pq certamente tem mais candidatos melhores que eu. Mas resolvi perder pra eles e não pra mim e tentei igual,at://did:plc:npnduy6zj6d5xdyxhugmzv6y/app.bsky.feed.post/3li3xskpj322o
apply,candidatei vaga,nativo,did:plc:osrxi53qvhgg7z2wmmuzh7ys,brenoe.bsky.social,2025-02-13T19:26:11.910Z,2025,Me candidatei pra uma vaga e me mandaram teste de digitação (???????),at://did:plc:osrxi53qvhgg7z2wmmuzh7ys/app.bsky.feed.post/3li3g5y2bfk2l
apply,candidatei vaga,nativo,did:plc:lxx53vobdtdnnpvcikj2puwn,arisusagi.bsky.social,2025-02-10T16:44:02.808Z,2025,eu me candidatei pra uma vaga de traução criolo haitiano<>inglês sem perceber e acabei de receber a negativa estou me sentindo ESTÚPIDA,at://did:plc:lxx53vobdtdnnpvcikj2puwn/app.bsky.feed.post/3lhtlpbbeas2l
apply,candidatei vaga,nativo,did:plc:cmzj72uhftqohwn4nkrxdfaf,adharagreny.bsky.social,2025-02-05T02:14:06.291Z,2025,"Imagino amg, forças 🙏 Amg no LinkedIn tá parada ainda por enquanto, mas tô pesquisando por outros, hoje me candidatei para uma vaga no hospital. O LinkedIn ainda tenho muito trabalho pela frente para ele pode me indicar as vagas certas kkkk mas logo volto arrumar lá",at://did:plc:cmzj72uhftqohwn4nkrxdfaf/app.bsky.feed.post/3lhfir3ig2c2e
apply,candidatei vaga,nativo,did:plc:msfikbue7ue4eb2f65ntebac,lightstown.bsky.social,2025-01-30T18:30:45.367Z,2025,"Me candidatei pra mais uma vaga de emprego. Acho q tive crise de refluxo e gastrite por isso (  ansiedade) Eu nunca passei por processo seletivo. Pois é, 27 anos e nunca!! Na faculdade só fiz estágios obrigatórios pq trabalhava e não tinha tempo de fazer um extracurricular.  No trab. fui indicada",at://did:plc:msfikbue7ue4eb2f65ntebac/app.bsky.feed.post/3lgy4jx5t6k24
apply,candidatei vaga,nativo,did:plc:w7zomoplbptnifunw7mulzmx,dumbandignored.bsky.social,2025-01-24T14:48:39.610Z,2025,"Me candidatei a uma vaga pleno, o recrutador agradeceu, mas disse que sou sênior mas pqp MEU DEUS DO CÉU SE DECIDAM",at://did:plc:w7zomoplbptnifunw7mulzmx/app.bsky.feed.post/3lgindbxgns23
apply,candidatei vaga,nativo,did:plc:yaxxji4rdqtifllelucmxn4c,feionaapple.bsky.social,2025-01-20T20:34:26.680Z,2025,"eu queria muito me candidatar a uma vaga aí, daí eu fui lá e não me candidatei, agora o prazo acabou  siga-me para mais dicas de autossabotagem",at://did:plc:yaxxji4rdqtifllelucmxn4c/app.bsky.feed.post/3lg76rw2pas2a
apply,candidatei vaga,nativo,did:plc:bsvbihayuhhfska5w4tjuj5s,lovatoriginals.bsky.social,2025-01-20T17:52:20.793Z,2025,"me candidatei em uma vaga, ai me chamaram pra entrevista mas fui rever a descrição e não é bem oq eu quero, 2025 marcando primeira entrevista presencia, preguiça demais, mas ja confirmei",at://did:plc:bsvbihayuhhfska5w4tjuj5s/app.bsky.feed.post/3lg6vq2q6q32i
apply,candidatei vaga,nativo,did:plc:msfikbue7ue4eb2f65ntebac,lightstown.bsky.social,2025-01-18T05:19:16.257Z,2025,"Eu ne candidatei pra uma vaga de emprego sem grandes pretensões, mas agora eu realmente tô querendo. Juro, faria tão bem pra mim",at://did:plc:msfikbue7ue4eb2f65ntebac/app.bsky.feed.post/3lfykpmi4bc2u
apply,candidatei vaga,nativo,did:plc:7xjjcmdmheedmtdsc5fscnws,4elin.bsky.social,2025-01-17T11:48:13.631Z,2025,Eu me candidatei para uma vaga de emprego em uma empresa que acho que seria a única que conseguiria me fazer ter interesse em contabilidade de novo,at://did:plc:7xjjcmdmheedmtdsc5fscnws/app.bsky.feed.post/3lfwpy7biks2f
